grid_point_id,name,point_type,x_coordinate,y_coordinate,create_time
2089,博物馆36,文化,7143.24,5517.78,2020/10/25 9:08
2090,美术馆36,文化,233.54,8436.0,2021/1/5 16:23
2091,展览馆36,文化,5015.27,2097.51,2020/4/9 14:42
2092,文化馆36,文化,2713.34,8413.15,2022/1/10 20:57
2093,社区活动中心36,娱乐,2106.23,9056.54,2022/9/19 12:36
2094,商业综合体36,其他,3877.29,5285.08,2020/6/24 15:59
2095,农集贸市场36,购物,6563.06,1046.37,2020/11/26 11:09
2096,超市36,购物,2590.14,19224.08,2020/10/11 3:06
2097,建筑工地36,工作,5011.33,18553.29,2021/2/3 17:39
2098,工厂36,工作,2044.35,17035.89,2021/12/30 19:19
2099,烟酒店36,购物,332.12,6612.66,2021/7/24 16:27
2100,水果店36,购物,3683.44,3399.01,2020/5/15 0:44
2101,杂货铺36,购物,815.33,17967.81,2020/1/18 5:48
2102,书店36,文化,1704.77,10962.66,2022/8/27 9:42
2103,药店36,医疗,1167.38,751.64,2021/9/23 21:05
2104,码头36,交通,2963.47,11881.55,2020/6/6 11:02
2105,交通查验点36,交通,6288.72,15769.06,2021/7/5 18:09
2106,出租车36,交通,7336.74,18365.52,2020/12/23 0:20
2107,公交车36,交通,524.04,13458.34,2021/1/28 5:38
2108,地铁站36,交通,2595.14,4822.19,2022/8/16 12:52
2109,公交站36,交通,975.64,5609.6,2020/3/18 14:50
2110,旅游船36,旅游,4864.98,9170.75,2022/9/20 15:28
2111,加油站36,交通,1557.86,11918.49,2020/12/27 3:11
2112,企事业单位36,办公,2503.72,15905.07,2022/1/23 19:20
2113,行政办事大厅36,办公,658.13,6453.16,2022/4/7 1:42
2114,居民小区36,住宅,5647.25,8484.12,2022/2/23 18:07
2115,医疗机构36,医疗,6757.32,14112.73,2021/3/24 15:43
2116,写字楼36,办公,4976.06,3627.95,2020/9/2 16:26
2117,学校36,教育,1950.07,12155.33,2020/6/28 21:47
2118,医院36,医疗,4384.17,5097.34,2021/1/13 5:46
2119,银行36,银行,4042.89,16873.81,2021/1/27 9:23
2120,教育培训机构36,教育,2072.73,19535.17,2022/3/28 15:32
2121,邮政36,邮政,2595.46,497.36,2021/6/23 7:18
2122,其他场所36,其他,5427.33,1947.7,2020/9/19 5:57
2123,固定核酸采样点36,医疗,5608.19,8396.99,2022/6/27 15:13
2124,临时核酸采样点36,医疗,125.78,3403.86,2022/6/5 11:44
2125,宾馆旅店37,住宿,1446.25,11673.13,2021/7/19 10:07
2126,餐厅（馆）37,餐饮,4760.51,18530.73,2022/6/12 16:31
2127,酒店37,住宿,1728.24,15203.51,2021/2/28 16:21
2128,招待所37,住宿,1997.27,15383.19,2022/1/23 18:47
2129,咖啡馆37,餐饮,7344.71,6229.19,2021/9/21 6:49
2130,酒吧37,餐饮,6979.28,15266.09,2021/1/17 18:20
2131,茶座37,餐饮,709.65,13557.25,2022/3/31 0:13
2132,公共浴室37,洗浴,1373.6,15086.8,2020/6/27 2:27
2133,理发店37,生活,2635.2,12457.93,2020/9/8 12:28
2134,美容店37,生活,6293.76,9816.53,2020/5/19 18:48
2135,影剧院37,娱乐,507.75,15334.49,2021/5/16 0:03
2136,游艺厅37,娱乐,1620.49,17638.31,2020/3/20 14:47
2137,KTV37,娱乐,7430.5,13243.94,2020/9/21 20:49
2138,音乐厅37,娱乐,2529.62,15359.96,2021/3/26 19:32
2139,网吧37,娱乐,4735.83,18346.72,2021/5/14 4:45
2140,桌游室37,娱乐,4923.81,16670.0,2022/6/22 19:03
2141,棋牌室37,娱乐,6657.57,2363.42,2020/3/6 5:18
2142,体育场馆37,运动,6202.41,10814.72,2021/8/21 7:43
2143,游泳场馆37,运动,3741.28,11116.72,2022/1/27 17:12
2144,健身场馆37,运动,941.02,4274.57,2020/6/6 8:29
2145,公园37,旅游,2907.92,236.73,2022/3/18 13:57
2146,旅游景点37,旅游,3439.98,13017.87,2021/10/5 6:09
2147,图书馆37,文化,73.78,2107.64,2022/4/15 1:24
2148,博物馆37,文化,888.47,17910.07,2020/6/4 15:45
2149,美术馆37,文化,7217.3,19134.11,2021/7/19 8:55
2150,展览馆37,文化,1828.32,856.68,2020/3/17 8:02
2151,文化馆37,文化,7370.41,3405.26,2020/11/1 19:28
2152,社区活动中心37,娱乐,4339.39,4257.92,2020/7/11 12:33
2153,商业综合体37,其他,5350.07,7834.49,2020/5/18 0:54
2154,农集贸市场37,购物,2705.48,1353.26,2020/3/1 4:26
2155,超市37,购物,1782.83,18853.36,2021/11/4 18:50
2156,建筑工地37,工作,3107.63,10034.04,2021/2/2 8:59
2157,工厂37,工作,3962.87,5737.4,2020/5/21 10:42
2158,烟酒店37,购物,4278.85,7702.2,2021/4/19 6:34
2159,水果店37,购物,5471.41,6642.25,2020/7/12 14:53
2160,杂货铺37,购物,1342.12,9753.21,2022/9/4 15:26
2161,书店37,文化,2172.97,16428.05,2022/3/2 12:38
2162,药店37,医疗,6340.63,19261.51,2021/9/21 4:01
2163,码头37,交通,5741.38,6350.35,2021/10/7 8:56
2164,交通查验点37,交通,5907.14,446.39,2020/12/29 21:42
2165,出租车37,交通,1255.96,10695.53,2020/8/12 4:20
2166,公交车37,交通,4056.52,13496.52,2022/5/28 9:58
2167,地铁站37,交通,6245.9,438.99,2020/10/29 8:12
2168,公交站37,交通,7923.21,13331.29,2022/5/7 22:02
2169,旅游船37,旅游,6548.03,9004.12,2020/9/10 17:59
2170,加油站37,交通,52.71,19876.99,2022/3/30 23:56
2171,企事业单位37,办公,5681.23,200.25,2022/6/22 22:32
2172,行政办事大厅37,办公,1393.88,12436.05,2020/7/7 18:22
2173,居民小区37,住宅,677.67,13417.7,2020/6/30 16:07
2174,医疗机构37,医疗,5576.1,5727.36,2020/3/6 2:52
2175,写字楼37,办公,8348.85,6157.97,2020/12/28 21:47
2176,学校37,教育,1343.12,10175.97,2020/1/16 14:24
2177,医院37,医疗,851.96,18977.35,2020/1/15 6:37
2178,银行37,银行,1502.68,4030.06,2021/2/19 7:01
2179,教育培训机构37,教育,3959.47,12921.89,2022/4/20 16:33
2180,邮政37,邮政,7188.55,9883.48,2021/4/30 5:52
2181,其他场所37,其他,3972.22,14532.02,2021/4/30 7:13
2182,固定核酸采样点37,医疗,5319.29,13181.97,2022/2/15 10:07
2183,临时核酸采样点37,医疗,4354.22,8494.87,2022/7/8 11:15
2184,宾馆旅店38,住宿,7375.34,5291.1,2020/7/26 17:55
2185,餐厅（馆）38,餐饮,7454.28,3022.35,2021/9/25 3:53
2186,酒店38,住宿,6103.53,18704.08,2021/9/27 16:26
2187,招待所38,住宿,7717.69,18033.3,2020/8/5 5:17
2188,咖啡馆38,餐饮,4395.91,6967.67,2020/1/20 23:59
2189,酒吧38,餐饮,1378.15,11217.61,2022/2/24 16:15
2190,茶座38,餐饮,5476.88,6904.14,2021/6/27 9:51
2191,公共浴室38,洗浴,3008.01,2060.6,2021/1/4 20:15
2192,理发店38,生活,5920.35,5707.57,2021/1/24 16:35
2193,美容店38,生活,2942.23,18905.74,2020/7/30 10:56
2194,影剧院38,娱乐,1706.2,492.52,2020/2/25 11:05
2195,游艺厅38,娱乐,2078.92,19133.81,2021/12/13 2:32
2196,KTV38,娱乐,2912.57,2873.18,2020/6/20 12:33
2197,音乐厅38,娱乐,3797.01,17536.59,2022/3/27 14:24
2198,网吧38,娱乐,4628.32,6151.22,2021/7/17 19:23
2199,桌游室38,娱乐,3468.84,2963.36,2020/11/25 9:55
2200,棋牌室38,娱乐,5707.19,17690.37,2020/1/21 2:02
2201,体育场馆38,运动,1433.23,8318.16,2022/3/6 13:27
2202,游泳场馆38,运动,2072.96,4055.92,2022/2/6 8:58
2203,健身场馆38,运动,581.89,3985.98,2021/9/13 8:37
2204,公园38,旅游,272.22,1497.18,2021/12/3 15:51
2205,旅游景点38,旅游,1899.58,9766.11,2021/10/29 18:24
2206,图书馆38,文化,7208.9,9351.2,2021/2/1 17:11
2207,博物馆38,文化,5036.0,5390.64,2022/3/20 5:32
2208,美术馆38,文化,4182.41,8945.6,2021/7/11 15:11
2209,展览馆38,文化,6374.84,4706.28,2022/5/2 13:31
2210,文化馆38,文化,7288.31,15578.92,2020/12/2 2:15
2211,社区活动中心38,娱乐,5852.88,3597.72,2022/3/30 23:58
2212,商业综合体38,其他,1028.42,16156.46,2021/5/8 19:19
2213,农集贸市场38,购物,2469.57,16730.41,2022/6/13 1:55
2214,超市38,购物,1664.41,10059.68,2020/11/26 1:36
2215,建筑工地38,工作,2265.08,3191.24,2021/12/31 6:18
2216,工厂38,工作,7936.64,15827.49,2021/11/11 1:32
2217,烟酒店38,购物,6182.21,6104.91,2020/6/5 6:54
2218,水果店38,购物,8007.33,11227.37,2021/8/30 21:53
2219,杂货铺38,购物,5765.03,16304.27,2021/5/31 1:13
2220,书店38,文化,4824.86,19294.47,2021/5/25 1:25
2221,药店38,医疗,34.79,15132.83,2021/3/1 8:38
2222,码头38,交通,7493.23,17916.95,2021/8/29 1:26
2223,交通查验点38,交通,7221.0,16457.37,2022/7/26 10:16
2224,出租车38,交通,5118.57,15545.49,2022/1/27 10:47
2225,公交车38,交通,5363.01,12968.93,2021/1/24 0:29
2226,地铁站38,交通,141.63,605.26,2022/2/10 22:27
2227,公交站38,交通,5085.18,16850.27,2022/7/9 13:06
2228,旅游船38,旅游,4903.11,17188.37,2022/4/5 6:49
2229,加油站38,交通,685.9,9887.85,2022/3/4 5:40
2230,企事业单位38,办公,7476.01,4604.99,2022/1/24 17:50
2231,行政办事大厅38,办公,7018.6,3106.59,2022/6/22 21:33
2232,居民小区38,住宅,6736.48,3371.21,2020/4/1 7:30
2233,医疗机构38,医疗,7629.92,11005.41,2020/11/10 3:34
2234,写字楼38,办公,1632.66,15211.81,2020/5/23 7:14
2235,学校38,教育,758.2,10471.74,2021/6/20 11:33
2236,医院38,医疗,5397.91,9656.03,2022/4/1 18:07
2237,银行38,银行,6232.58,19453.1,2020/8/5 2:40
2238,教育培训机构38,教育,7242.76,14804.53,2022/2/11 13:16
2239,邮政38,邮政,6950.73,15463.91,2020/7/15 4:14
2240,其他场所38,其他,6547.24,14845.55,2022/2/26 20:41
2241,固定核酸采样点38,医疗,1100.54,19005.59,2020/10/11 12:34
2242,临时核酸采样点38,医疗,4512.69,1898.5,2022/8/30 10:17
2243,宾馆旅店39,住宿,1028.8,11978.17,2021/12/7 16:31
2244,餐厅（馆）39,餐饮,7319.9,14763.09,2021/9/1 11:19
2245,酒店39,住宿,447.23,6161.43,2022/4/1 3:34
2246,招待所39,住宿,5077.57,2152.05,2021/7/10 7:48
2247,咖啡馆39,餐饮,553.8,1843.77,2021/6/1 22:59
2248,酒吧39,餐饮,1482.83,12985.64,2021/7/7 13:26
2249,茶座39,餐饮,4034.88,1676.9,2020/10/12 8:16
2250,公共浴室39,洗浴,4203.11,1326.09,2021/6/13 1:50
2251,理发店39,生活,4900.88,9834.49,2020/5/8 9:42
2252,美容店39,生活,4975.91,18529.98,2021/7/16 11:14
2253,影剧院39,娱乐,4196.17,11552.91,2021/10/25 0:07
2254,游艺厅39,娱乐,5560.65,10196.83,2022/9/10 18:31
2255,KTV39,娱乐,210.88,13132.14,2022/1/3 23:04
2256,音乐厅39,娱乐,5814.36,491.95,2020/6/12 22:34
2257,网吧39,娱乐,4110.26,7475.06,2020/4/10 13:18
2258,桌游室39,娱乐,5850.4,11421.63,2022/9/27 18:29
2259,棋牌室39,娱乐,384.32,15243.17,2022/7/29 10:43
2260,体育场馆39,运动,1176.71,9638.92,2021/2/19 17:46
2261,游泳场馆39,运动,7408.37,16706.86,2020/2/2 13:34
2262,健身场馆39,运动,1898.04,18357.98,2020/7/19 12:08
2263,公园39,旅游,3042.27,14368.46,2020/4/28 23:03
2264,旅游景点39,旅游,603.59,16955.26,2020/7/2 2:16
2265,图书馆39,文化,8333.83,11436.03,2020/1/20 20:21
2266,博物馆39,文化,7699.44,15835.54,2021/9/10 6:40
2267,美术馆39,文化,6579.34,16226.17,2021/12/10 23:57
2268,展览馆39,文化,7832.28,19141.02,2020/6/13 18:49
2269,文化馆39,文化,3331.62,7573.92,2022/7/26 9:04
2270,社区活动中心39,娱乐,2088.72,12881.45,2021/5/6 10:42
2271,商业综合体39,其他,633.56,1327.76,2021/2/1 15:55
2272,农集贸市场39,购物,2141.92,1063.72,2020/7/25 9:13
2273,超市39,购物,3192.45,3008.09,2022/5/10 23:20
2274,建筑工地39,工作,3254.47,17398.6,2020/8/17 13:35
2275,工厂39,工作,948.31,16707.06,2021/2/12 14:19
2276,烟酒店39,购物,6884.56,5163.24,2021/10/1 2:01
2277,水果店39,购物,8176.25,5308.02,2020/12/13 10:23
2278,杂货铺39,购物,7079.27,2797.12,2021/11/1 10:18
2279,书店39,文化,7551.22,2102.62,2020/4/7 21:50
2280,药店39,医疗,7226.9,17809.88,2022/2/7 2:42
2281,码头39,交通,390.21,18883.87,2022/4/11 10:51
2282,交通查验点39,交通,2227.42,16579.0,2022/5/30 4:40
2283,出租车39,交通,7325.07,592.98,2020/11/17 19:26
2284,公交车39,交通,5177.75,2615.49,2021/7/28 9:15
2285,地铁站39,交通,7696.3,1598.46,2021/8/8 4:40
2286,公交站39,交通,7705.96,875.76,2020/3/8 0:31
2287,旅游船39,旅游,95.69,3685.26,2022/7/7 1:17
2288,加油站39,交通,7326.28,10697.74,2022/1/1 6:13
2289,企事业单位39,办公,1173.31,832.34,2021/1/7 13:29
2290,行政办事大厅39,办公,3473.85,14939.35,2021/3/25 19:50
2291,居民小区39,住宅,2311.8,856.71,2022/1/9 10:13
2292,医疗机构39,医疗,7916.02,17897.58,2021/3/16 19:58
2293,写字楼39,办公,6058.28,19001.94,2020/5/24 9:14
2294,学校39,教育,424.45,9586.09,2022/1/25 3:25
2295,医院39,医疗,7441.93,3549.52,2021/2/3 17:10
2296,银行39,银行,4829.51,18949.72,2021/3/16 17:05
2297,教育培训机构39,教育,4492.57,18530.91,2022/6/24 22:40
2298,邮政39,邮政,3416.28,3593.76,2021/2/24 17:13
2299,其他场所39,其他,7463.27,13618.67,2020/5/1 18:33
2300,固定核酸采样点39,医疗,17572.56,8606.32,2020/8/27 22:40
2301,临时核酸采样点39,医疗,17190.49,16274.56,2020/7/26 20:19
2302,宾馆旅店40,住宿,18649.0,12051.83,2020/7/4 2:44
2303,餐厅（馆）40,餐饮,18372.61,6232.93,2021/9/2 17:02
2304,酒店40,住宿,19156.12,19713.76,2022/6/22 21:09
2305,招待所40,住宿,16731.95,17397.4,2020/4/23 7:45
2306,咖啡馆40,餐饮,19247.67,16664.81,2020/7/7 10:35
2307,酒吧40,餐饮,19940.78,17229.0,2021/8/5 18:25
2308,茶座40,餐饮,17863.8,8242.54,2020/12/11 15:14
2309,公共浴室40,洗浴,19312.92,18703.87,2021/7/7 4:42
2310,理发店40,生活,17148.27,8008.71,2021/3/2 8:35
2311,美容店40,生活,19462.71,4918.73,2021/7/15 2:36
2312,影剧院40,娱乐,17059.71,15270.32,2021/9/18 12:46
2313,游艺厅40,娱乐,19938.4,11422.1,2021/5/30 23:29
2314,KTV40,娱乐,18456.29,9740.63,2020/5/9 1:26
2315,音乐厅40,娱乐,16546.61,16349.54,2020/1/26 2:04
2316,网吧40,娱乐,18808.0,15918.08,2020/8/4 9:51
2317,桌游室40,娱乐,17459.83,13440.9,2020/8/29 6:05
2318,棋牌室40,娱乐,17065.91,14761.49,2020/6/10 21:04
2319,体育场馆40,运动,17573.46,8017.88,2021/2/19 6:28
2320,游泳场馆40,运动,17092.63,5239.41,2020/4/15 0:08
2321,健身场馆40,运动,18954.57,999.79,2021/12/9 7:08
2322,公园40,旅游,19933.41,3331.89,2021/6/7 2:01
2323,旅游景点40,旅游,18098.83,11035.88,2022/7/28 22:40
2324,图书馆40,文化,17081.97,11062.87,2022/3/24 12:04
2325,博物馆40,文化,18087.64,9832.19,2020/12/28 8:27
2326,美术馆40,文化,18770.55,13141.04,2020/8/4 14:22
2327,展览馆40,文化,19612.15,10751.11,2022/5/10 18:34
2328,文化馆40,文化,19188.37,3787.61,2020/6/10 1:00
2329,社区活动中心40,娱乐,19205.98,15761.77,2022/8/23 15:33
2330,商业综合体40,其他,18407.81,11328.88,2022/7/15 19:20
2331,农集贸市场40,购物,19403.42,10819.42,2022/5/25 17:07
2332,超市40,购物,18672.64,13131.93,2021/9/15 21:56
2333,建筑工地40,工作,17915.04,4751.84,2022/6/18 8:13
2334,工厂40,工作,18577.58,18461.31,2022/8/21 16:02
2335,烟酒店40,购物,17287.26,11730.97,2020/7/16 11:08
2336,水果店40,购物,19043.45,1835.14,2020/10/23 7:26
2337,杂货铺40,购物,16887.91,2407.93,2022/8/11 14:19
2338,书店40,文化,17367.28,14458.5,2020/11/24 5:09
2339,药店40,医疗,19934.48,13789.35,2021/12/15 10:14
2340,码头40,交通,19001.62,6312.41,2021/7/31 9:03
2341,交通查验点40,交通,19156.79,12933.49,2021/7/30 20:21
2342,出租车40,交通,17092.37,16476.4,2022/8/29 4:20
2343,公交车40,交通,16561.03,14543.83,2022/6/6 12:34
2344,地铁站40,交通,16679.4,14262.85,2020/10/4 22:53
2345,公交站40,交通,18136.86,17538.7,2020/8/11 4:01
2346,旅游船40,旅游,16839.33,18741.3,2020/5/28 9:21
2347,加油站40,交通,18724.35,10674.73,2022/4/7 1:11
2348,企事业单位40,办公,18924.63,9230.64,2020/8/30 4:52
2349,行政办事大厅40,办公,17632.66,2302.41,2020/8/22 18:48
2350,居民小区40,住宅,17928.52,4337.58,2020/6/8 4:46
2351,医疗机构40,医疗,18977.17,14331.92,2020/1/25 19:29
2352,写字楼40,办公,18879.8,12119.29,2020/9/10 9:23
2353,学校40,教育,17076.84,5487.18,2020/11/2 21:56
2354,医院40,医疗,19547.0,18948.52,2020/3/8 14:30
2355,银行40,银行,17128.73,13926.46,2020/2/1 17:32
2356,教育培训机构40,教育,17106.1,9659.12,2022/6/16 11:48
2357,邮政40,邮政,19751.31,14307.5,2021/7/2 2:33
2358,其他场所40,其他,16801.19,16550.32,2021/7/12 5:37
2359,固定核酸采样点40,医疗,17863.44,9375.35,2022/1/14 18:11
2360,临时核酸采样点40,医疗,18002.28,19827.7,2022/1/29 0:46
2361,宾馆旅店41,住宿,16740.85,1151.08,2022/2/20 17:55
2362,餐厅（馆）41,餐饮,16939.59,7059.13,2022/1/24 17:41
2363,酒店41,住宿,18966.87,11799.39,2021/8/19 22:37
2364,招待所41,住宿,17268.6,4223.59,2021/2/13 16:47
2365,咖啡馆41,餐饮,18369.15,9253.32,2020/6/8 11:21
2366,酒吧41,餐饮,19495.28,15931.32,2021/2/20 8:24
2367,茶座41,餐饮,19909.31,17674.19,2022/3/7 9:59
2368,公共浴室41,洗浴,17165.53,17393.07,2021/2/9 15:10
2369,理发店41,生活,19367.21,17824.83,2020/12/26 18:01
2370,美容店41,生活,18098.44,5716.83,2022/1/6 7:00
2371,影剧院41,娱乐,17536.63,7434.29,2020/10/16 18:50
2372,游艺厅41,娱乐,18817.44,3110.06,2022/3/1 13:20
2373,KTV41,娱乐,18524.24,16632.14,2022/5/4 9:56
2374,音乐厅41,娱乐,18708.74,9565.57,2021/4/4 5:14
2375,网吧41,娱乐,18618.6,18530.43,2021/12/25 3:13
2376,桌游室41,娱乐,17811.29,7609.15,2020/12/12 8:51
2377,棋牌室41,娱乐,17570.95,31.54,2022/9/4 23:07
2378,体育场馆41,运动,16517.67,6687.11,2022/1/11 22:35
2379,游泳场馆41,运动,18504.68,2939.91,2022/5/17 20:44
2380,健身场馆41,运动,18840.09,19771.79,2020/2/29 10:59
2381,公园41,旅游,18545.21,10455.96,2022/3/19 15:48
2382,旅游景点41,旅游,17270.82,9763.32,2020/5/21 22:15
2383,图书馆41,文化,17637.12,19130.08,2022/5/4 10:07
2384,博物馆41,文化,18641.41,8265.52,2020/7/27 2:33
2385,美术馆41,文化,17890.23,1355.08,2021/3/23 6:16
2386,展览馆41,文化,17259.98,14314.28,2021/12/31 6:14
2387,文化馆41,文化,18171.61,8474.99,2022/2/12 22:44
2388,社区活动中心41,娱乐,18480.75,5636.41,2022/7/12 10:48
2389,商业综合体41,其他,16535.09,9588.52,2021/5/8 23:02
2390,农集贸市场41,购物,17235.33,17.18,2020/10/12 4:05
2391,超市41,购物,19955.27,6125.14,2021/5/21 12:35
2392,建筑工地41,工作,18929.84,9354.57,2022/6/10 3:06
2393,工厂41,工作,19707.7,7272.11,2021/2/1 17:31
2394,烟酒店41,购物,19487.37,13978.47,2022/7/28 3:18
2395,水果店41,购物,17612.08,16330.33,2022/7/27 2:06
2396,杂货铺41,购物,19689.86,9812.85,2022/1/22 18:11
2397,书店41,文化,17730.23,3077.37,2020/5/1 12:33
2398,药店41,医疗,16848.91,5959.08,2022/5/4 10:00
2399,码头41,交通,17985.73,2215.67,2020/5/23 13:14
2400,交通查验点41,交通,19209.61,15278.57,2021/12/18 14:50
2401,出租车41,交通,19546.89,2984.07,2022/5/3 1:27
2402,公交车41,交通,17366.91,5552.72,2021/12/8 0:09
2403,地铁站41,交通,16689.93,10.76,2021/5/27 11:27
2404,公交站41,交通,19348.57,3798.46,2022/9/24 3:28
2405,旅游船41,旅游,18234.19,485.89,2021/12/29 15:56
2406,加油站41,交通,18894.27,11317.38,2021/2/28 16:17
2407,企事业单位41,办公,19516.07,7731.83,2022/8/14 3:37
2408,行政办事大厅41,办公,19334.9,12056.68,2022/6/10 12:04
2409,居民小区41,住宅,19743.59,6249.26,2022/4/14 6:54
2410,医疗机构41,医疗,19351.53,1859.93,2020/12/21 13:58
2411,写字楼41,办公,19448.35,18317.23,2021/5/20 5:18
2412,学校41,教育,18268.32,11185.98,2022/7/31 18:50
2413,医院41,医疗,17626.6,7225.29,2022/7/8 6:45
2414,银行41,银行,18908.49,18873.84,2021/10/12 22:05
2415,教育培训机构41,教育,18536.36,7215.86,2020/9/25 7:37
2416,邮政41,邮政,17417.99,19531.99,2020/10/8 11:17
2417,其他场所41,其他,16992.27,5214.84,2021/7/17 6:47
2418,固定核酸采样点41,医疗,19335.76,12129.98,2021/2/11 15:33
2419,临时核酸采样点41,医疗,19375.0,4428.82,2022/8/29 21:05
2420,宾馆旅店42,住宿,17065.26,2370.61,2022/3/29 11:18
2421,餐厅（馆）42,餐饮,18447.09,4886.7,2020/7/25 11:18
2422,酒店42,住宿,18776.24,16420.67,2021/5/6 12:30
2423,招待所42,住宿,19441.88,1004.16,2022/2/10 6:02
2424,咖啡馆42,餐饮,16641.33,8578.56,2020/11/16 23:09
2425,酒吧42,餐饮,19767.41,1248.89,2021/6/12 0:36
2426,茶座42,餐饮,17686.5,10456.69,2021/8/1 5:37
2427,公共浴室42,洗浴,17042.14,19984.76,2021/10/9 0:18
2428,理发店42,生活,19909.86,14257.02,2021/12/20 18:04
2429,美容店42,生活,19554.13,16573.13,2022/1/6 11:24
2430,影剧院42,娱乐,16698.07,7717.58,2021/1/7 15:49
2431,游艺厅42,娱乐,16610.67,1809.31,2021/6/2 18:00
2432,KTV42,娱乐,18944.51,3308.42,2020/2/27 19:35
2433,音乐厅42,娱乐,17619.95,16772.38,2021/12/16 20:03
2434,网吧42,娱乐,18648.74,9254.89,2020/9/5 9:10
2435,桌游室42,娱乐,17621.77,14166.47,2022/6/18 11:06
2436,棋牌室42,娱乐,18151.36,14966.38,2022/2/9 19:55
2437,体育场馆42,运动,17358.95,17231.56,2022/1/30 3:31
2438,游泳场馆42,运动,19033.65,8448.77,2020/3/7 10:30
2439,健身场馆42,运动,16856.23,16302.09,2020/12/6 16:56
2440,公园42,旅游,19586.29,8278.66,2022/5/23 6:17
2441,旅游景点42,旅游,17848.63,8091.3,2020/2/3 10:23
2442,图书馆42,文化,18126.41,17717.44,2022/6/24 7:18
2443,博物馆42,文化,18775.8,7779.6,2020/9/30 14:08
2444,美术馆42,文化,16817.29,13543.4,2020/2/12 5:32
2445,展览馆42,文化,18434.39,8984.95,2021/12/14 20:39
2446,文化馆42,文化,18020.06,7180.01,2022/2/7 13:03
2447,社区活动中心42,娱乐,17255.13,11693.51,2022/6/29 11:45
2448,商业综合体42,其他,16581.61,698.38,2021/10/30 7:44
2449,农集贸市场42,购物,16546.39,3228.59,2020/3/7 6:47
2450,超市42,购物,16838.05,5272.25,2022/5/5 5:18
2451,建筑工地42,工作,16921.12,2336.04,2020/5/18 6:50
2452,工厂42,工作,19987.98,14663.38,2021/3/16 1:43
2453,烟酒店42,购物,17998.85,1464.26,2021/5/2 4:06
2454,水果店42,购物,19365.02,11315.63,2020/8/20 1:22
2455,杂货铺42,购物,18849.65,7316.87,2020/6/2 12:42
2456,书店42,文化,17513.6,7635.79,2021/9/1 9:32
2457,药店42,医疗,19521.77,4756.24,2022/5/31 14:21
2458,码头42,交通,16847.62,10039.34,2021/3/5 1:24
2459,交通查验点42,交通,17869.8,14135.99,2022/2/7 4:10
2460,出租车42,交通,17046.12,18339.2,2021/12/16 18:03
2461,公交车42,交通,17775.11,17140.51,2020/3/12 16:07
2462,地铁站42,交通,18215.18,18055.58,2021/7/6 16:36
2463,公交站42,交通,16725.42,11209.75,2020/3/17 18:12
2464,旅游船42,旅游,19220.58,8225.21,2022/7/23 4:36
2465,加油站42,交通,18595.29,17627.29,2022/5/24 3:17
2466,企事业单位42,办公,18970.28,12287.85,2021/3/13 13:32
2467,行政办事大厅42,办公,16844.2,13349.93,2020/3/7 8:13
2468,居民小区42,住宅,18801.18,4628.36,2020/6/26 5:51
2469,医疗机构42,医疗,16724.25,1656.77,2020/7/4 23:18
2470,写字楼42,办公,17999.35,10352.45,2021/6/8 0:57
2471,学校42,教育,18964.06,1696.06,2021/7/13 5:54
2472,医院42,医疗,19858.09,874.12,2020/2/12 9:34
2473,银行42,银行,17770.81,2007.88,2022/7/22 14:18
2474,教育培训机构42,教育,17553.09,12893.07,2021/11/16 12:58
2475,邮政42,邮政,17867.1,8100.72,2021/3/27 19:29
2476,其他场所42,其他,17489.02,3340.06,2020/7/3 21:58
2477,固定核酸采样点42,医疗,16654.54,19160.24,2021/12/14 12:49
2478,临时核酸采样点42,医疗,18646.81,17868.49,2020/4/6 19:51
2479,宾馆旅店43,住宿,17470.81,13968.09,2021/9/12 7:56
2480,餐厅（馆）43,餐饮,17835.9,15470.16,2021/1/13 22:24
2481,酒店43,住宿,18281.97,11109.24,2020/9/6 13:19
2482,招待所43,住宿,17130.81,16793.47,2020/1/18 20:57
2483,咖啡馆43,餐饮,19026.84,13545.57,2022/6/4 10:36
2484,酒吧43,餐饮,17646.33,8742.16,2020/2/23 8:48
2485,茶座43,餐饮,18205.3,12634.22,2022/8/17 4:02
2486,公共浴室43,洗浴,19680.53,2932.66,2022/7/15 15:26
2487,理发店43,生活,19177.15,11668.52,2020/9/17 7:58
2488,美容店43,生活,18630.02,10588.18,2022/4/1 14:07
2489,影剧院43,娱乐,18513.51,14019.79,2021/8/2 5:02
2490,游艺厅43,娱乐,18456.69,1447.75,2022/7/16 16:53
2491,KTV43,娱乐,19617.49,5958.12,2021/12/16 18:32
2492,音乐厅43,娱乐,18860.17,19268.27,2022/7/28 3:09
2493,网吧43,娱乐,17705.83,9230.22,2021/4/17 3:13
2494,桌游室43,娱乐,17185.42,11497.66,2022/2/11 1:05
2495,棋牌室43,娱乐,18618.47,3472.43,2022/1/11 19:33
2496,体育场馆43,运动,17969.69,15697.29,2020/7/15 19:42
2497,游泳场馆43,运动,18297.73,3537.1,2022/8/15 18:59
2498,健身场馆43,运动,19408.16,10291.87,2020/1/30 9:28
2499,公园43,旅游,17653.92,1810.44,2021/12/11 7:16
2500,旅游景点43,旅游,16892.48,2224.74,2021/4/24 11:37
2501,图书馆43,文化,18909.25,10599.93,2022/2/19 3:56
2502,博物馆43,文化,19151.64,9096.93,2020/6/26 18:59
