序号,次密接者ID,次密接日期,次密接场所ID,密接者ID
2678,15631,2022-11-09 19:53:43,2195,16384
2679,96238,2022-11-09 19:51:43,2195,16384
2680,70662,2022-11-09 20:09:43,2195,16384
2681,66078,2022-11-09 19:46:43,2195,16384
2682,30144,2022-11-09 19:56:43,2195,16384
2683,41261,2022-11-09 20:28:43,2195,16384
2684,69792,2022-11-19 04:18:25,1889,76849
2685,73189,2022-11-19 03:57:25,1889,76849
2686,47060,2022-11-19 04:33:25,1889,76849
2687,99003,2022-11-19 04:40:25,1889,76849
2688,31597,2022-11-19 04:45:25,1889,76849
2689,43686,2022-11-19 04:48:25,1889,76849
2690,52069,2022-11-19 03:59:25,1889,76849
2691,78429,2022-11-19 04:29:25,1889,76849
2692,77460,2022-11-03 13:23:59,219,25856
2693,24749,2022-11-03 13:14:59,219,25856
2694,3887,2022-11-03 13:14:59,219,25856
2695,94416,2022-11-03 13:27:59,219,25856
2696,13352,2022-11-03 13:23:59,219,25856
2697,65875,2022-11-03 12:46:59,219,25856
2698,1835,2022-11-03 13:06:59,219,25856
2699,81331,2022-11-09 17:37:20,642,25732
2700,80159,2022-11-09 17:30:20,642,25732
2701,76859,2022-11-09 17:06:20,642,25732
2702,33702,2022-11-09 16:59:20,642,25732
2703,22000,2022-11-09 17:35:20,642,25732
2704,61444,2022-11-09 16:54:20,642,25732
2705,64285,2022-11-09 16:56:20,642,25732
2706,96179,2022-11-09 17:04:20,642,25732
2707,10289,2022-11-09 17:38:20,642,25732
2708,26489,2022-11-08 16:41:56,344,16668
2709,69176,2022-11-08 16:36:56,344,16668
2710,15152,2022-11-08 15:54:56,344,16668
2711,68747,2022-11-08 16:07:56,344,16668
2712,28928,2022-11-08 16:37:56,344,16668
2713,53752,2022-11-08 16:42:56,344,16668
2714,21544,2022-11-08 16:00:56,344,16668
2715,41345,2022-11-08 15:52:56,344,16668
2716,23742,2022-11-08 15:56:56,344,16668
2717,53623,2022-11-02 15:42:08,897,18191
2718,63794,2022-11-02 16:23:08,897,18191
2719,31290,2022-11-02 15:47:08,897,18191
2720,97778,2022-11-02 16:13:08,897,18191
2721,70664,2022-11-02 16:11:08,897,18191
2722,15004,2022-11-02 15:54:08,897,18191
2723,64635,2022-11-02 15:39:08,897,18191
2724,74079,2022-11-02 15:56:08,897,18191
2725,6267,2022-11-02 16:06:08,897,18191
2726,87402,2022-11-03 01:17:02,2001,52969
2727,69003,2022-11-03 01:31:02,2001,52969
2728,67066,2022-11-03 01:17:02,2001,52969
2729,76500,2022-11-03 01:36:02,2001,52969
2730,43469,2022-11-03 01:14:02,2001,52969
2731,10373,2022-11-03 01:37:02,2001,52969
2732,18253,2022-11-03 01:49:02,2001,52969
2733,29701,2022-11-03 01:24:02,2001,52969
2734,34845,2022-11-03 01:32:02,2001,52969
2735,17449,2022-11-19 20:11:25,5,68302
2736,15057,2022-11-19 20:16:25,5,68302
2737,92257,2022-11-19 20:15:25,5,68302
2738,72484,2022-11-19 20:40:25,5,68302
2739,13589,2022-11-19 20:26:25,5,68302
2740,92168,2022-11-19 20:04:25,5,68302
2741,89850,2022-11-19 21:00:25,5,68302
2742,92515,2022-11-19 20:43:25,5,68302
2743,26783,2022-11-09 11:10:03,1739,10288
2744,38419,2022-11-09 11:02:03,1739,10288
2745,50422,2022-11-09 10:54:03,1739,10288
2746,25917,2022-11-09 10:54:03,1739,10288
2747,18793,2022-11-09 10:49:03,1739,10288
2748,3564,2022-11-09 11:21:03,1739,10288
2749,96807,2022-11-09 10:57:03,1739,10288
2750,62982,2022-11-09 11:09:03,1739,10288
2751,85988,2022-11-09 22:47:51,2090,21620
2752,19435,2022-11-09 22:56:51,2090,21620
2753,10107,2022-11-09 23:03:51,2090,21620
2754,11527,2022-11-09 22:59:51,2090,21620
2755,25923,2022-11-09 23:19:51,2090,21620
2756,33981,2022-11-09 23:31:51,2090,21620
2757,1912,2022-11-09 23:25:51,2090,21620
2758,52043,2022-11-09 23:35:51,2090,21620
2759,80399,2022-11-21 05:36:57,241,19625
2760,38339,2022-11-21 05:28:57,241,19625
2761,62999,2022-11-21 04:48:57,241,19625
2762,94657,2022-11-21 05:22:57,241,19625
2763,62253,2022-11-21 05:01:57,241,19625
2764,87544,2022-11-21 05:25:57,241,19625
2765,74090,2022-11-21 02:12:57,1967,77173
2766,26940,2022-11-21 02:25:57,1967,77173
2767,95080,2022-11-21 02:29:57,1967,77173
2768,26272,2022-11-21 02:36:57,1967,77173
2769,55076,2022-11-21 01:46:57,1967,77173
2770,78838,2022-11-21 02:01:57,1967,77173
2771,29279,2022-11-21 01:58:57,1967,77173
2772,48475,2022-11-21 02:23:57,1967,77173
2773,80079,2022-11-02 00:04:32,2509,85530
2774,87098,2022-11-01 23:58:32,2509,85530
2775,61376,2022-11-02 00:26:32,2509,85530
2776,82177,2022-11-02 00:01:32,2509,85530
2777,92877,2022-11-01 23:43:32,2509,85530
2778,20481,2022-11-02 00:25:32,2509,85530
2779,89321,2022-11-20 06:09:04,1148,79331
2780,78564,2022-11-20 05:14:04,1148,79331
2781,96988,2022-11-20 05:18:04,1148,79331
2782,24468,2022-11-20 05:19:04,1148,79331
2783,15308,2022-11-20 05:33:04,1148,79331
2784,1641,2022-11-20 05:35:04,1148,79331
2785,87520,2022-11-20 05:43:04,1148,79331
2786,21878,2022-11-01 13:38:08,1213,63825
2787,88475,2022-11-01 14:32:08,1213,63825
2788,50406,2022-11-01 14:28:08,1213,63825
2789,70379,2022-11-01 13:49:08,1213,63825
2790,22516,2022-11-01 13:39:08,1213,63825
2791,63380,2022-11-01 13:51:08,1213,63825
2792,42569,2022-11-01 11:55:08,1770,60817
2793,8298,2022-11-01 12:07:08,1770,60817
2794,53587,2022-11-01 11:19:08,1770,60817
2795,65199,2022-11-01 12:00:08,1770,60817
2796,34126,2022-11-01 11:31:08,1770,60817
2797,686,2022-11-01 11:24:08,1770,60817
2798,88363,2022-11-01 11:22:08,1770,60817
2799,54654,2022-11-01 12:02:08,1770,60817
2800,63542,2022-11-02 14:56:08,2303,16767
2801,61894,2022-11-02 15:03:08,2303,16767
2802,51601,2022-11-02 15:03:08,2303,16767
2803,82209,2022-11-02 14:22:08,2303,16767
2804,48974,2022-11-02 14:15:08,2303,16767
2805,40770,2022-11-02 14:21:08,2303,16767
2806,96803,2022-11-02 15:03:08,2303,16767
2807,35020,2022-11-02 14:35:08,2303,16767
2808,75115,2022-11-19 04:08:18,2802,47102
2809,41549,2022-11-19 03:14:18,2802,47102
2810,16392,2022-11-19 03:34:18,2802,47102
2811,73402,2022-11-19 03:09:18,2802,47102
2812,63919,2022-11-19 03:54:18,2802,47102
2813,99090,2022-11-19 03:30:18,2802,47102
2814,62597,2022-11-19 03:36:18,2802,47102
2815,25582,2022-11-19 04:03:18,2802,47102
2816,20027,2022-11-19 03:13:18,2802,47102
2817,57514,2022-11-09 20:37:56,2123,29092
2818,41842,2022-11-09 20:38:56,2123,29092
2819,26267,2022-11-09 21:16:56,2123,29092
2820,43805,2022-11-09 20:46:56,2123,29092
2821,1951,2022-11-09 21:30:56,2123,29092
2822,99302,2022-11-09 21:16:56,2123,29092
2823,17891,2022-11-09 21:08:56,2123,29092
2824,15591,2022-11-09 21:32:56,2123,29092
2825,74350,2022-11-09 21:26:56,2123,29092
2826,72772,2022-11-03 06:51:08,1965,28509
2827,32242,2022-11-03 07:04:08,1965,28509
2828,2536,2022-11-03 06:56:08,1965,28509
2829,24796,2022-11-03 06:43:08,1965,28509
2830,73465,2022-11-03 06:50:08,1965,28509
2831,51726,2022-11-03 06:30:08,1965,28509
2832,75965,2022-11-03 06:38:08,1965,28509
2833,61180,2022-11-19 00:50:28,1143,13412
2834,70706,2022-11-19 00:38:28,1143,13412
2835,928,2022-11-19 00:25:28,1143,13412
2836,99452,2022-11-19 00:21:28,1143,13412
2837,93873,2022-11-19 00:16:28,1143,13412
2838,5448,2022-11-19 00:04:28,1143,13412
2839,31454,2022-11-19 00:44:28,1143,13412
2840,90607,2022-11-08 14:59:03,1689,30804
2841,80111,2022-11-08 15:09:03,1689,30804
2842,33426,2022-11-08 15:25:03,1689,30804
2843,13318,2022-11-08 15:20:03,1689,30804
2844,11789,2022-11-08 14:57:03,1689,30804
2845,19798,2022-11-08 14:57:03,1689,30804
2846,38817,2022-11-08 14:34:03,1689,30804
2847,80987,2022-11-08 13:01:02,2217,93239
2848,67922,2022-11-08 12:49:02,2217,93239
2849,18506,2022-11-08 12:29:02,2217,93239
2850,38886,2022-11-08 13:22:02,2217,93239
2851,15932,2022-11-08 12:28:02,2217,93239
2852,75799,2022-11-08 12:51:02,2217,93239
2853,39761,2022-11-08 13:21:02,2217,93239
2854,79222,2022-11-08 12:39:02,2217,93239
2855,473,2022-11-08 12:56:02,2217,93239
2856,6331,2022-11-19 07:08:57,29,97877
2857,19995,2022-11-19 06:25:57,29,97877
2858,6446,2022-11-19 07:07:57,29,97877
2859,23971,2022-11-19 07:16:57,29,97877
2860,22923,2022-11-19 06:55:57,29,97877
2861,8488,2022-11-19 06:47:57,29,97877
2862,87652,2022-11-19 06:41:57,29,97877
2863,6645,2022-11-19 06:36:57,29,97877
2864,45499,2022-11-18 22:11:25,2778,34148
2865,41478,2022-11-18 21:53:25,2778,34148
2866,85510,2022-11-18 22:03:25,2778,34148
2867,85928,2022-11-18 21:35:25,2778,34148
2868,14151,2022-11-18 21:28:25,2778,34148
2869,71764,2022-11-18 22:15:25,2778,34148
2870,81246,2022-11-18 21:55:25,2778,34148
2871,8882,2022-11-18 22:16:25,2778,34148
2872,80246,2022-11-18 22:17:25,2778,34148
2873,57429,2022-11-18 20:41:39,1685,38327
2874,36296,2022-11-18 20:51:39,1685,38327
2875,51110,2022-11-18 20:17:39,1685,38327
2876,7783,2022-11-18 20:31:39,1685,38327
2877,32834,2022-11-18 20:28:39,1685,38327
2878,70655,2022-11-18 20:37:39,1685,38327
2879,9075,2022-11-18 20:19:39,1685,38327
2880,41763,2022-11-01 09:50:32,1223,90936
2881,6586,2022-11-01 09:50:32,1223,90936
2882,80626,2022-11-01 10:36:32,1223,90936
2883,89402,2022-11-01 10:20:32,1223,90936
2884,27249,2022-11-01 09:51:32,1223,90936
2885,20278,2022-11-01 10:34:32,1223,90936
2886,38777,2022-11-01 10:38:32,1223,90936
2887,49430,2022-11-01 09:54:32,1223,90936
2888,85509,2022-11-01 10:19:32,1223,90936
2889,33912,2022-11-21 10:53:19,1183,3964
2890,86188,2022-11-21 10:58:19,1183,3964
2891,80491,2022-11-21 11:02:19,1183,3964
2892,92368,2022-11-21 10:27:19,1183,3964
2893,30511,2022-11-21 11:19:19,1183,3964
2894,76661,2022-11-21 10:45:19,1183,3964
2895,53750,2022-11-21 11:12:19,1183,3964
2896,84555,2022-11-21 10:56:19,1183,3964
2897,63366,2022-11-21 11:12:19,1183,3964
2898,24338,2022-11-02 05:34:52,1591,88649
2899,56318,2022-11-02 05:13:52,1591,88649
2900,84156,2022-11-02 05:33:52,1591,88649
2901,75280,2022-11-02 05:23:52,1591,88649
2902,4121,2022-11-02 05:24:52,1591,88649
2903,52871,2022-11-02 05:04:52,1591,88649
2904,15127,2022-11-09 14:24:03,1421,52464
2905,71193,2022-11-09 14:10:03,1421,52464
2906,63106,2022-11-09 14:25:03,1421,52464
2907,99492,2022-11-09 13:48:03,1421,52464
2908,72891,2022-11-09 13:59:03,1421,52464
2909,64196,2022-11-09 13:50:03,1421,52464
2910,36609,2022-11-09 14:26:03,1421,52464
2911,86888,2022-11-02 12:01:08,387,93927
2912,80290,2022-11-02 11:30:08,387,93927
2913,36112,2022-11-02 11:42:08,387,93927
2914,81771,2022-11-02 11:52:08,387,93927
2915,28669,2022-11-02 11:51:08,387,93927
2916,19104,2022-11-02 12:13:08,387,93927
2917,89636,2022-11-02 11:45:08,387,93927
2918,89541,2022-11-02 12:13:08,387,93927
2919,15136,2022-11-02 11:41:08,387,93927
2920,32357,2022-11-20 01:20:04,1238,69400
2921,95895,2022-11-20 01:54:04,1238,69400
2922,35267,2022-11-20 01:39:04,1238,69400
2923,81093,2022-11-20 02:07:04,1238,69400
2924,89375,2022-11-20 01:28:04,1238,69400
2925,32744,2022-11-20 01:21:04,1238,69400
2926,9462,2022-11-20 02:00:04,1238,69400
2927,22821,2022-11-09 02:05:29,294,55281
2928,84925,2022-11-09 02:45:29,294,55281
2929,40043,2022-11-09 02:35:29,294,55281
2930,93090,2022-11-09 02:53:29,294,55281
2931,15459,2022-11-09 02:27:29,294,55281
2932,8352,2022-11-09 02:51:29,294,55281
2933,21940,2022-11-09 02:26:29,294,55281
2934,45622,2022-11-09 03:00:20,2770,90466
2935,66528,2022-11-09 02:38:20,2770,90466
2936,99509,2022-11-09 02:26:20,2770,90466
2937,37123,2022-11-09 03:09:20,2770,90466
2938,70031,2022-11-09 03:09:20,2770,90466
2939,54267,2022-11-09 03:14:20,2770,90466
2940,68765,2022-11-09 02:34:20,2770,90466
2941,12410,2022-11-09 02:30:20,2770,90466
2942,80008,2022-11-09 03:01:20,2770,90466
2943,95808,2022-11-09 06:44:56,494,82873
2944,5368,2022-11-09 06:15:56,494,82873
2945,41578,2022-11-09 06:27:56,494,82873
2946,84456,2022-11-09 06:46:56,494,82873
2947,64256,2022-11-09 06:39:56,494,82873
2948,51818,2022-11-09 06:04:56,494,82873
2949,67107,2022-11-09 06:11:56,494,82873
2950,67629,2022-11-09 06:34:56,494,82873
2951,72933,2022-11-01 22:42:02,13,9543
2952,51716,2022-11-01 22:34:02,13,9543
2953,80827,2022-11-01 22:28:02,13,9543
2954,30301,2022-11-01 22:57:02,13,9543
2955,50908,2022-11-01 22:46:02,13,9543
2956,3064,2022-11-01 22:27:02,13,9543
2957,19170,2022-11-02 04:31:52,2230,37620
2958,11245,2022-11-02 03:51:52,2230,37620
2959,91809,2022-11-02 03:50:52,2230,37620
2960,96926,2022-11-02 04:33:52,2230,37620
2961,96127,2022-11-02 03:48:52,2230,37620
2962,30515,2022-11-02 04:34:52,2230,37620
2963,87567,2022-11-04 18:15:17,1744,61570
2964,11102,2022-11-04 18:07:17,1744,61570
2965,43635,2022-11-04 18:04:17,1744,61570
2966,58217,2022-11-04 18:13:17,1744,61570
2967,33715,2022-11-04 18:12:17,1744,61570
2968,76817,2022-11-04 18:11:17,1744,61570
2969,12204,2022-11-04 18:16:17,1744,61570
2970,93954,2022-11-04 18:13:17,1744,61570
2971,37225,2022-11-09 07:55:03,574,52753
2972,69372,2022-11-09 07:14:03,574,52753
2973,68845,2022-11-09 08:10:03,574,52753
2974,29253,2022-11-09 07:53:03,574,52753
2975,84535,2022-11-09 07:25:03,574,52753
2976,41285,2022-11-09 08:01:03,574,52753
2977,98575,2022-11-09 08:02:03,574,52753
2978,60243,2022-11-09 07:55:03,574,52753
2979,19942,2022-11-09 07:49:03,574,52753
2980,53952,2022-11-18 05:47:23,402,32454
2981,39539,2022-11-18 05:00:23,402,32454
2982,489,2022-11-18 05:38:23,402,32454
2983,65524,2022-11-18 05:10:23,402,32454
2984,68167,2022-11-18 05:36:23,402,32454
2985,32943,2022-11-18 05:39:23,402,32454
2986,30002,2022-11-18 05:35:23,402,32454
2987,71630,2022-11-18 04:51:23,402,32454
2988,70149,2022-11-03 05:09:47,2877,26407
2989,90752,2022-11-03 05:37:47,2877,26407
2990,45899,2022-11-03 05:13:47,2877,26407
2991,44452,2022-11-03 05:14:47,2877,26407
2992,20002,2022-11-03 05:10:47,2877,26407
2993,83730,2022-11-03 06:01:47,2877,26407
2994,9313,2022-11-03 05:43:47,2877,26407
2995,90515,2022-11-03 21:29:08,2049,34100
2996,92460,2022-11-03 21:50:08,2049,34100
2997,73140,2022-11-03 21:07:08,2049,34100
2998,10843,2022-11-03 21:47:08,2049,34100
2999,3536,2022-11-03 21:51:08,2049,34100
3000,18476,2022-11-03 21:38:08,2049,34100
3001,7572,2022-11-03 21:51:08,2049,34100
3002,50274,2022-11-03 21:12:08,2049,34100
3003,62325,2022-11-18 18:56:23,215,98353
3004,78775,2022-11-18 19:06:23,215,98353
3005,31714,2022-11-18 18:30:23,215,98353
3006,64379,2022-11-18 18:53:23,215,98353
3007,73436,2022-11-18 18:34:23,215,98353
3008,27800,2022-11-18 19:06:23,215,98353
3009,12256,2022-11-03 07:04:02,2837,84011
3010,83155,2022-11-03 07:20:02,2837,84011
3011,30730,2022-11-03 07:06:02,2837,84011
3012,9623,2022-11-03 07:05:02,2837,84011
3013,9479,2022-11-03 06:48:02,2837,84011
3014,84909,2022-11-03 06:59:02,2837,84011
3015,83972,2022-11-03 06:53:02,2837,84011
3016,82204,2022-11-03 06:39:02,2837,84011
3017,43077,2022-11-03 07:32:02,2837,84011
3018,49485,2022-11-19 05:54:04,968,2669
3019,41536,2022-11-19 06:27:04,968,2669
3020,53203,2022-11-19 06:15:04,968,2669
3021,77467,2022-11-19 05:49:04,968,2669
3022,22148,2022-11-19 06:34:04,968,2669
3023,11768,2022-11-19 06:26:04,968,2669
3024,1180,2022-11-08 14:43:43,1948,81120
3025,84074,2022-11-08 13:59:43,1948,81120
3026,10736,2022-11-08 14:40:43,1948,81120
3027,86824,2022-11-08 14:43:43,1948,81120
3028,12753,2022-11-08 14:00:43,1948,81120
3029,13615,2022-11-08 14:09:43,1948,81120
3030,75873,2022-11-08 14:04:43,1948,81120
3031,10299,2022-11-08 14:01:43,1948,81120
3032,95095,2022-11-08 13:55:43,1948,81120
3033,41436,2022-11-20 13:10:57,615,94048
3034,74547,2022-11-20 13:28:57,615,94048
3035,86441,2022-11-20 12:53:57,615,94048
3036,87881,2022-11-20 13:01:57,615,94048
3037,27812,2022-11-20 13:20:57,615,94048
3038,53929,2022-11-20 13:24:57,615,94048
3039,91788,2022-11-20 13:19:57,615,94048
3040,61706,2022-11-19 07:31:57,381,1598
3041,4375,2022-11-19 07:10:57,381,1598
3042,74477,2022-11-19 07:14:57,381,1598
3043,51096,2022-11-19 07:32:57,381,1598
3044,34188,2022-11-19 07:10:57,381,1598
3045,51636,2022-11-19 06:45:57,381,1598
3046,86980,2022-11-19 07:09:57,381,1598
3047,98689,2022-11-19 07:36:57,381,1598
3048,5715,2022-11-19 06:59:57,381,1598
3049,75272,2022-11-08 19:35:43,764,20253
3050,63419,2022-11-08 19:20:43,764,20253
3051,17640,2022-11-08 19:08:43,764,20253
3052,54731,2022-11-08 19:23:43,764,20253
3053,19506,2022-11-08 19:10:43,764,20253
3054,13695,2022-11-08 19:28:43,764,20253
3055,3469,2022-11-08 19:46:43,764,20253
3056,50414,2022-11-08 19:24:43,764,20253
3057,85116,2022-11-10 02:58:57,2111,75621
3058,66591,2022-11-10 03:34:57,2111,75621
3059,66826,2022-11-10 03:12:57,2111,75621
3060,11205,2022-11-10 03:10:57,2111,75621
3061,70864,2022-11-10 03:25:57,2111,75621
3062,76166,2022-11-10 03:17:57,2111,75621
3063,34513,2022-11-10 03:12:57,2111,75621
3064,44159,2022-11-10 08:55:56,2891,13072
3065,13782,2022-11-10 08:46:56,2891,13072
3066,46742,2022-11-10 08:42:56,2891,13072
3067,25140,2022-11-10 09:11:56,2891,13072
3068,78790,2022-11-10 08:40:56,2891,13072
3069,43480,2022-11-10 09:13:56,2891,13072
3070,96965,2022-11-10 09:14:56,2891,13072
3071,83120,2022-11-09 02:45:28,464,51693
3072,46711,2022-11-09 02:13:28,464,51693
3073,50342,2022-11-09 02:20:28,464,51693
3074,27518,2022-11-09 02:54:28,464,51693
3075,2982,2022-11-09 02:21:28,464,51693
3076,89426,2022-11-09 02:17:28,464,51693
3077,7837,2022-11-09 02:35:28,464,51693
3078,32159,2022-11-09 02:57:28,464,51693
3079,18441,2022-11-09 02:22:28,464,51693
3080,65429,2022-11-10 02:10:52,1407,40378
3081,34300,2022-11-10 02:15:52,1407,40378
3082,1041,2022-11-10 01:43:52,1407,40378
3083,9618,2022-11-10 02:25:52,1407,40378
3084,15759,2022-11-10 02:10:52,1407,40378
3085,97173,2022-11-10 02:20:52,1407,40378
3086,4591,2022-11-10 01:42:52,1407,40378
3087,23995,2022-11-10 02:04:52,1407,40378
3088,6921,2022-11-09 16:20:06,1878,70680
3089,4101,2022-11-09 16:46:06,1878,70680
3090,46950,2022-11-09 16:48:06,1878,70680
3091,31119,2022-11-09 16:15:06,1878,70680
3092,2329,2022-11-09 16:10:06,1878,70680
3093,88545,2022-11-09 16:43:06,1878,70680
3094,12620,2022-11-02 10:08:05,1015,42641
3095,21274,2022-11-02 09:47:05,1015,42641
3096,86814,2022-11-02 09:42:05,1015,42641
3097,4855,2022-11-02 09:32:05,1015,42641
3098,87834,2022-11-02 10:21:05,1015,42641
3099,63878,2022-11-02 09:37:05,1015,42641
3100,14648,2022-11-02 10:26:05,1015,42641
3101,62383,2022-11-09 12:04:56,895,98904
3102,14042,2022-11-09 12:26:56,895,98904
3103,81874,2022-11-09 12:04:56,895,98904
3104,22816,2022-11-09 11:52:56,895,98904
3105,55138,2022-11-09 12:34:56,895,98904
3106,54683,2022-11-09 12:23:56,895,98904
3107,87234,2022-11-09 11:39:56,895,98904
3108,3981,2022-11-19 09:03:25,154,24202
3109,28873,2022-11-19 09:14:25,154,24202
3110,4603,2022-11-19 09:21:25,154,24202
3111,19044,2022-11-19 09:47:25,154,24202
3112,22913,2022-11-19 09:49:25,154,24202
3113,10325,2022-11-19 09:37:25,154,24202
3114,44828,2022-11-19 08:54:25,154,24202
3115,1876,2022-11-08 16:17:03,2602,58624
3116,36249,2022-11-08 15:34:03,2602,58624
3117,84775,2022-11-08 15:50:03,2602,58624
3118,59926,2022-11-08 16:22:03,2602,58624
3119,76880,2022-11-08 16:23:03,2602,58624
3120,97450,2022-11-08 15:48:03,2602,58624
3121,34791,2022-11-08 16:11:03,2602,58624
3122,56333,2022-11-08 15:49:03,2602,58624
3123,34094,2022-11-08 15:59:03,2602,58624
3124,59770,2022-11-02 19:36:02,1023,64684
3125,89116,2022-11-02 19:43:02,1023,64684
3126,13017,2022-11-02 19:25:02,1023,64684
3127,6518,2022-11-02 19:53:02,1023,64684
3128,18732,2022-11-02 19:19:02,1023,64684
3129,91097,2022-11-02 19:03:02,1023,64684
3130,11609,2022-11-02 19:38:02,1023,64684
3131,69232,2022-11-10 00:22:12,338,36268
3132,87135,2022-11-09 23:47:12,338,36268
3133,98810,2022-11-10 00:28:12,338,36268
3134,83194,2022-11-10 00:42:12,338,36268
3135,62206,2022-11-10 00:01:12,338,36268
3136,55271,2022-11-09 23:50:12,338,36268
3137,78114,2022-11-09 23:46:12,338,36268
3138,72882,2022-11-10 00:11:12,338,36268
3139,40231,2022-11-09 07:58:02,2542,82968
3140,13119,2022-11-09 08:00:02,2542,82968
3141,36001,2022-11-09 07:54:02,2542,82968
3142,4153,2022-11-09 08:24:02,2542,82968
3143,68817,2022-11-09 07:54:02,2542,82968
3144,11105,2022-11-09 08:34:02,2542,82968
3145,68898,2022-11-09 07:53:02,2542,82968
3146,12982,2022-11-09 07:47:02,2542,82968
3147,10488,2022-11-09 08:36:02,2542,82968
1,40920,2022-11-24 20:04:58,2270,84266
2,48615,2022-11-24 20:43:58,2270,84266
3,88587,2022-11-24 20:49:58,2270,84266
4,85168,2022-11-24 19:38:58,2270,76716
5,81211,2022-11-24 19:50:58,2270,76716
6,3354,2022-11-24 19:53:58,2270,76716
7,14836,2022-11-24 20:03:58,2270,95849
8,62802,2022-11-24 20:25:58,2270,95849
9,69822,2022-11-24 19:40:58,2270,62417
10,62932,2022-11-24 11:02:34,2138,24536
11,17134,2022-11-24 11:20:34,2138,578
12,11633,2022-11-24 11:31:34,2138,578
13,79020,2022-10-27 09:36:20,1652,88969
14,30013,2022-10-27 10:04:20,1652,88969
15,15435,2022-10-27 08:51:20,1652,52817
16,3711,2022-10-02 10:19:06,2463,21495
17,86363,2022-10-02 10:32:06,2463,41017
18,36551,2022-10-02 10:39:06,2463,41017
19,91221,2022-10-02 10:46:06,2463,41017
20,17398,2022-10-02 10:14:06,2463,29311
21,37077,2022-10-02 10:12:06,2463,29311
22,85596,2022-10-02 10:04:06,2463,1730
23,3850,2022-10-02 09:19:06,2463,1730
24,34745,2022-10-02 10:14:06,2463,1730
25,87081,2022-10-27 09:24:18,270,6413
26,25543,2022-10-27 10:10:18,270,6413
